instance_id,n_decision,support,regime,condition,constraint,constraint_index,family,representation,status,gadget_kind,n_slack,n_allocated,gate_set,gate_counts,total_gates,algo_wires,zeroed_wires,any_state_wires,total_wires,one_qubit_gates,two_qubit_gates,t_gates,delta,depth,prep_gates,layer_gates,expanded_layer_gates
b_7_overlapping_02,7,7,overlapping,feasible,,,,full_penalty_qaoa,complete,,12,19,nisq,"{'Hadamard': 19, 'CNOT': 1602, 'RZ': 579, 'RX': 57}",2257.0,19.0,0.0,0.0,19.0,655.0,1602.0,0.0,35.0,3.0,19.0,746.0,4048.0
b_7_overlapping_02,7,7,overlapping,feasible,,,,full_penalty_qaoa,complete,,12,19,nisq,"{'Hadamard': 19, 'CNOT': 2136, 'RZ': 772, 'RX': 76}",3003.0,19.0,0.0,0.0,19.0,867.0,2136.0,0.0,35.0,4.0,19.0,746.0,4048.0
b_7_overlapping_02,7,7,overlapping,feasible,,,,full_penalty_qaoa,complete,,12,19,nisq,"{'Hadamard': 19, 'CNOT': 2670, 'RZ': 965, 'RX': 95}",3749.0,19.0,0.0,0.0,19.0,1079.0,2670.0,0.0,35.0,5.0,19.0,746.0,4048.0
b_7_overlapping_02,7,7,overlapping,feasible,,,,full_penalty_qaoa,complete,,12,19,ftqc,"{'Hadamard': 19, 'CNOT': 534, 'T': 9328}",9881.0,19.0,0.0,0.0,19.0,9347.0,534.0,9328.0,35.0,1.0,19.0,9862.0,80416.0
b_7_overlapping_02,7,7,overlapping,feasible,,,,full_penalty_qaoa,complete,,12,19,ftqc,"{'Hadamard': 19, 'CNOT': 1068, 'T': 18656}",19743.0,19.0,0.0,0.0,19.0,18675.0,1068.0,18656.0,35.0,2.0,19.0,9862.0,80416.0
b_7_overlapping_02,7,7,overlapping,feasible,,,,full_penalty_qaoa,complete,,12,19,ftqc,"{'Hadamard': 19, 'CNOT': 1602, 'T': 27984}",29605.0,19.0,0.0,0.0,19.0,28003.0,1602.0,27984.0,35.0,3.0,19.0,9862.0,80416.0
b_7_overlapping_02,7,7,overlapping,feasible,,,,full_penalty_qaoa,complete,,12,19,ftqc,"{'Hadamard': 19, 'CNOT': 2136, 'T': 37312}",39467.0,19.0,0.0,0.0,19.0,37331.0,2136.0,37312.0,35.0,4.0,19.0,9862.0,80416.0
b_7_overlapping_02,7,7,overlapping,feasible,,,,full_penalty_qaoa,complete,,12,19,ftqc,"{'Hadamard': 19, 'CNOT': 2670, 'T': 46640}",49329.0,19.0,0.0,0.0,19.0,46659.0,2670.0,46640.0,35.0,5.0,19.0,9862.0,80416.0
b_7_overlapping_02,7,7,overlapping,local,,,,full_penalty_qaoa,complete,,12,19,nisq,"{'Hadamard': 19, 'CNOT': 534, 'RZ': 193, 'RX': 19}",765.0,19.0,0.0,0.0,19.0,231.0,534.0,0.0,24.0,1.0,19.0,746.0,4048.0
b_7_overlapping_02,7,7,overlapping,local,,,,full_penalty_qaoa,complete,,12,19,nisq,"{'Hadamard': 19, 'CNOT': 1068, 'RZ': 386, 'RX': 38}",1511.0,19.0,0.0,0.0,19.0,443.0,1068.0,0.0,24.0,2.0,19.0,746.0,4048.0
b_7_overlapping_02,7,7,overlapping,local,,,,full_penalty_qaoa,complete,,12,19,nisq,"{'Hadamard': 19, 'CNOT': 1602, 'RZ': 579, 'RX': 57}",2257.0,19.0,0.0,0.0,19.0,655.0,1602.0,0.0,24.0,3.0,19.0,746.0,4048.0
b_7_overlapping_02,7,7,overlapping,local,,,,full_penalty_qaoa,complete,,12,19,nisq,"{'Hadamard': 19, 'CNOT': 2136, 'RZ': 772, 'RX': 76}",3003.0,19.0,0.0,0.0,19.0,867.0,2136.0,0.0,24.0,4.0,19.0,746.0,4048.0
b_7_overlapping_02,7,7,overlapping,local,,,,full_penalty_qaoa,complete,,12,19,nisq,"{'Hadamard': 19, 'CNOT': 2670, 'RZ': 965, 'RX': 95}",3749.0,19.0,0.0,0.0,19.0,1079.0,2670.0,0.0,24.0,5.0,19.0,746.0,4048.0
b_7_overlapping_02,7,7,overlapping,local,,,,full_penalty_qaoa,complete,,12,19,ftqc,"{'Hadamard': 19, 'CNOT': 534, 'T': 9328}",9881.0,19.0,0.0,0.0,19.0,9347.0,534.0,9328.0,24.0,1.0,19.0,9862.0,80416.0
b_7_overlapping_02,7,7,overlapping,local,,,,full_penalty_qaoa,complete,,12,19,ftqc,"{'Hadamard': 19, 'CNOT': 1068, 'T': 18656}",19743.0,19.0,0.0,0.0,19.0,18675.0,1068.0,18656.0,24.0,2.0,19.0,9862.0,80416.0
b_7_overlapping_02,7,7,overlapping,local,,,,full_penalty_qaoa,complete,,12,19,ftqc,"{'Hadamard': 19, 'CNOT': 1602, 'T': 27984}",29605.0,19.0,0.0,0.0,19.0,28003.0,1602.0,27984.0,24.0,3.0,19.0,9862.0,80416.0
b_7_overlapping_02,7,7,overlapping,local,,,,full_penalty_qaoa,complete,,12,19,ftqc,"{'Hadamard': 19, 'CNOT': 2136, 'T': 37312}",39467.0,19.0,0.0,0.0,19.0,37331.0,2136.0,37312.0,24.0,4.0,19.0,9862.0,80416.0
b_7_overlapping_02,7,7,overlapping,local,,,,full_penalty_qaoa,complete,,12,19,ftqc,"{'Hadamard': 19, 'CNOT': 2670, 'T': 46640}",49329.0,19.0,0.0,0.0,19.0,46659.0,2670.0,46640.0,24.0,5.0,19.0,9862.0,80416.0
b_7_overlapping_02,7,7,overlapping,maximum,,,,full_penalty_qaoa,complete,,12,19,nisq,"{'Hadamard': 19, 'CNOT': 534, 'RZ': 193, 'RX': 19}",765.0,19.0,0.0,0.0,19.0,231.0,534.0,0.0,6.0,1.0,19.0,746.0,4048.0
b_7_overlapping_02,7,7,overlapping,maximum,,,,full_penalty_qaoa,complete,,12,19,nisq,"{'Hadamard': 19, 'CNOT': 1068, 'RZ': 386, 'RX': 38}",1511.0,19.0,0.0,0.0,19.0,443.0,1068.0,0.0,6.0,2.0,19.0,746.0,4048.0
b_7_overlapping_02,7,7,overlapping,maximum,,,,full_penalty_qaoa,complete,,12,19,nisq,"{'Hadamard': 19, 'CNOT': 1602, 'RZ': 579, 'RX': 57}",2257.0,19.0,0.0,0.0,19.0,655.0,1602.0,0.0,6.0,3.0,19.0,746.0,4048.0
b_7_overlapping_02,7,7,overlapping,maximum,,,,full_penalty_qaoa,complete,,12,19,nisq,"{'Hadamard': 19, 'CNOT': 2136, 'RZ': 772, 'RX': 76}",3003.0,19.0,0.0,0.0,19.0,867.0,2136.0,0.0,6.0,4.0,19.0,746.0,4048.0
b_7_overlapping_02,7,7,overlapping,maximum,,,,full_penalty_qaoa,complete,,12,19,nisq,"{'Hadamard': 19, 'CNOT': 2670, 'RZ': 965, 'RX': 95}",3749.0,19.0,0.0,0.0,19.0,1079.0,2670.0,0.0,6.0,5.0,19.0,746.0,4048.0
b_7_overlapping_02,7,7,overlapping,maximum,,,,full_penalty_qaoa,complete,,12,19,ftqc,"{'Hadamard': 19, 'CNOT': 534, 'T': 9328}",9881.0,19.0,0.0,0.0,19.0,9347.0,534.0,9328.0,6.0,1.0,19.0,9862.0,80416.0
b_7_overlapping_02,7,7,overlapping,maximum,,,,full_penalty_qaoa,complete,,12,19,ftqc,"{'Hadamard': 19, 'CNOT': 1068, 'T': 18656}",19743.0,19.0,0.0,0.0,19.0,18675.0,1068.0,18656.0,6.0,2.0,19.0,9862.0,80416.0
b_7_overlapping_02,7,7,overlapping,maximum,,,,full_penalty_qaoa,complete,,12,19,ftqc,"{'Hadamard': 19, 'CNOT': 1602, 'T': 27984}",29605.0,19.0,0.0,0.0,19.0,28003.0,1602.0,27984.0,6.0,3.0,19.0,9862.0,80416.0
b_7_overlapping_02,7,7,overlapping,maximum,,,,full_penalty_qaoa,complete,,12,19,ftqc,"{'Hadamard': 19, 'CNOT': 2136, 'T': 37312}",39467.0,19.0,0.0,0.0,19.0,37331.0,2136.0,37312.0,6.0,4.0,19.0,9862.0,80416.0
b_7_overlapping_02,7,7,overlapping,maximum,,,,full_penalty_qaoa,complete,,12,19,ftqc,"{'Hadamard': 19, 'CNOT': 2670, 'T': 46640}",49329.0,19.0,0.0,0.0,19.0,46659.0,2670.0,46640.0,6.0,5.0,19.0,9862.0,80416.0
b_7_overlapping_02,7,7,overlapping,range,,,,full_penalty_qaoa,complete,,12,19,nisq,"{'Hadamard': 19, 'CNOT': 534, 'RZ': 193, 'RX': 19}",765.0,19.0,0.0,0.0,19.0,231.0,534.0,0.0,79.0,1.0,19.0,746.0,4048.0
b_7_overlapping_02,7,7,overlapping,range,,,,full_penalty_qaoa,complete,,12,19,nisq,"{'Hadamard': 19, 'CNOT': 1068, 'RZ': 386, 'RX': 38}",1511.0,19.0,0.0,0.0,19.0,443.0,1068.0,0.0,79.0,2.0,19.0,746.0,4048.0
b_7_overlapping_02,7,7,overlapping,range,,,,full_penalty_qaoa,complete,,12,19,nisq,"{'Hadamard': 19, 'CNOT': 1602, 'RZ': 579, 'RX': 57}",2257.0,19.0,0.0,0.0,19.0,655.0,1602.0,0.0,79.0,3.0,19.0,746.0,4048.0
b_7_overlapping_02,7,7,overlapping,range,,,,full_penalty_qaoa,complete,,12,19,nisq,"{'Hadamard': 19, 'CNOT': 2136, 'RZ': 772, 'RX': 76}",3003.0,19.0,0.0,0.0,19.0,867.0,2136.0,0.0,79.0,4.0,19.0,746.0,4048.0
b_7_overlapping_02,7,7,overlapping,range,,,,full_penalty_qaoa,complete,,12,19,nisq,"{'Hadamard': 19, 'CNOT': 2670, 'RZ': 965, 'RX': 95}",3749.0,19.0,0.0,0.0,19.0,1079.0,2670.0,0.0,79.0,5.0,19.0,746.0,4048.0
b_7_overlapping_02,7,7,overlapping,range,,,,full_penalty_qaoa,complete,,12,19,ftqc,"{'Hadamard': 19, 'CNOT': 534, 'T': 9328}",9881.0,19.0,0.0,0.0,19.0,9347.0,534.0,9328.0,79.0,1.0,19.0,9862.0,80416.0
b_7_overlapping_02,7,7,overlapping,range,,,,full_penalty_qaoa,complete,,12,19,ftqc,"{'Hadamard': 19, 'CNOT': 1068, 'T': 18656}",19743.0,19.0,0.0,0.0,19.0,18675.0,1068.0,18656.0,79.0,2.0,19.0,9862.0,80416.0
b_7_overlapping_02,7,7,overlapping,range,,,,full_penalty_qaoa,complete,,12,19,ftqc,"{'Hadamard': 19, 'CNOT': 1602, 'T': 27984}",29605.0,19.0,0.0,0.0,19.0,28003.0,1602.0,27984.0,79.0,3.0,19.0,9862.0,80416.0
b_7_overlapping_02,7,7,overlapping,range,,,,full_penalty_qaoa,complete,,12,19,ftqc,"{'Hadamard': 19, 'CNOT': 2136, 'T': 37312}",39467.0,19.0,0.0,0.0,19.0,37331.0,2136.0,37312.0,79.0,4.0,19.0,9862.0,80416.0
b_7_overlapping_02,7,7,overlapping,range,,,,full_penalty_qaoa,complete,,12,19,ftqc,"{'Hadamard': 19, 'CNOT': 2670, 'T': 46640}",49329.0,19.0,0.0,0.0,19.0,46659.0,2670.0,46640.0,79.0,5.0,19.0,9862.0,80416.0
b_7_overlapping_02,7,7,overlapping,verma_lewis,,,,full_penalty_qaoa,complete,,12,19,nisq,"{'Hadamard': 19, 'CNOT': 534, 'RZ': 193, 'RX': 19}",765.0,19.0,0.0,0.0,19.0,231.0,534.0,0.0,19.0,1.0,19.0,746.0,4048.0
b_7_overlapping_02,7,7,overlapping,verma_lewis,,,,full_penalty_qaoa,complete,,12,19,nisq,"{'Hadamard': 19, 'CNOT': 1068, 'RZ': 386, 'RX': 38}",1511.0,19.0,0.0,0.0,19.0,443.0,1068.0,0.0,19.0,2.0,19.0,746.0,4048.0
b_7_overlapping_02,7,7,overlapping,verma_lewis,,,,full_penalty_qaoa,complete,,12,19,nisq,"{'Hadamard': 19, 'CNOT': 1602, 'RZ': 579, 'RX': 57}",2257.0,19.0,0.0,0.0,19.0,655.0,1602.0,0.0,19.0,3.0,19.0,746.0,4048.0
b_7_overlapping_02,7,7,overlapping,verma_lewis,,,,full_penalty_qaoa,complete,,12,19,nisq,"{'Hadamard': 19, 'CNOT': 2136, 'RZ': 772, 'RX': 76}",3003.0,19.0,0.0,0.0,19.0,867.0,2136.0,0.0,19.0,4.0,19.0,746.0,4048.0
b_7_overlapping_02,7,7,overlapping,verma_lewis,,,,full_penalty_qaoa,complete,,12,19,nisq,"{'Hadamard': 19, 'CNOT': 2670, 'RZ': 965, 'RX': 95}",3749.0,19.0,0.0,0.0,19.0,1079.0,2670.0,0.0,19.0,5.0,19.0,746.0,4048.0
b_7_overlapping_02,7,7,overlapping,verma_lewis,,,,full_penalty_qaoa,complete,,12,19,ftqc,"{'Hadamard': 19, 'CNOT': 534, 'T': 9328}",9881.0,19.0,0.0,0.0,19.0,9347.0,534.0,9328.0,19.0,1.0,19.0,9862.0,80416.0
b_7_overlapping_02,7,7,overlapping,verma_lewis,,,,full_penalty_qaoa,complete,,12,19,ftqc,"{'Hadamard': 19, 'CNOT': 1068, 'T': 18656}",19743.0,19.0,0.0,0.0,19.0,18675.0,1068.0,18656.0,19.0,2.0,19.0,9862.0,80416.0
b_7_overlapping_02,7,7,overlapping,verma_lewis,,,,full_penalty_qaoa,complete,,12,19,ftqc,"{'Hadamard': 19, 'CNOT': 1602, 'T': 27984}",29605.0,19.0,0.0,0.0,19.0,28003.0,1602.0,27984.0,19.0,3.0,19.0,9862.0,80416.0
b_7_overlapping_02,7,7,overlapping,verma_lewis,,,,full_penalty_qaoa,complete,,12,19,ftqc,"{'Hadamard': 19, 'CNOT': 2136, 'T': 37312}",39467.0,19.0,0.0,0.0,19.0,37331.0,2136.0,37312.0,19.0,4.0,19.0,9862.0,80416.0
b_7_overlapping_02,7,7,overlapping,verma_lewis,,,,full_penalty_qaoa,complete,,12,19,ftqc,"{'Hadamard': 19, 'CNOT': 2670, 'T': 46640}",49329.0,19.0,0.0,0.0,19.0,46659.0,2670.0,46640.0,19.0,5.0,19.0,9862.0,80416.0
b_8_disjoint_01,8,8,disjoint,constraint_component,x_0*x_1 == 0,0.0,independent_set,gadget,complete,leq,0,2,nisq,"{'RY': 3, 'CNOT': 7}",10.0,2.0,0.0,0.0,2.0,3.0,7.0,0.0,,,,,
b_8_disjoint_01,8,8,disjoint,constraint_component,x_0*x_1 == 0,0.0,independent_set,gadget,complete,leq,0,2,ftqc,"{'T': 132, 'CNOT': 7}",139.0,2.0,0.0,0.0,2.0,132.0,7.0,132.0,,,,,
b_8_disjoint_01,8,8,disjoint,constraint_component,x_0*x_1 == 0,0.0,independent_set,penalty_cost_layer,complete,leq,0,8,nisq,"{'CNOT': 2, 'RZ': 3}",5.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,,,,,
b_8_disjoint_01,8,8,disjoint,constraint_component,x_0*x_1 == 0,0.0,independent_set,penalty_cost_layer,complete,leq,0,8,ftqc,"{'CNOT': 2, 'T': 132}",134.0,2.0,0.0,0.0,2.0,132.0,2.0,132.0,,,,,
b_8_disjoint_01,8,8,disjoint,constraint_component,x_2 - x_3 == 0,1.0,flow,gadget,complete,flow,0,2,nisq,"{'RY': 1, 'CNOT': 1}",2.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,,,,,
b_8_disjoint_01,8,8,disjoint,constraint_component,x_2 - x_3 == 0,1.0,flow,gadget,complete,flow,0,2,ftqc,"{'T': 44, 'CNOT': 1}",45.0,2.0,0.0,0.0,2.0,44.0,1.0,44.0,,,,,
b_8_disjoint_01,8,8,disjoint,constraint_component,x_2 - x_3 == 0,1.0,flow,penalty_cost_layer,complete,flow,0,8,nisq,"{'CNOT': 2, 'RZ': 3}",5.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,,,,,
b_8_disjoint_01,8,8,disjoint,constraint_component,x_2 - x_3 == 0,1.0,flow,penalty_cost_layer,complete,flow,0,8,ftqc,"{'CNOT': 2, 'T': 132}",134.0,2.0,0.0,0.0,2.0,132.0,2.0,132.0,,,,,
b_8_disjoint_01,8,8,disjoint,constraint_component,x_4 + x_5 + x_6 + x_7 >= 1,2.0,cardinality,gadget,missing_vcg,vcg,0,4,nisq,,,,,,,,,,,,,,
b_8_disjoint_01,8,8,disjoint,constraint_component,x_4 + x_5 + x_6 + x_7 >= 1,2.0,cardinality,gadget,missing_vcg,vcg,0,4,ftqc,,,,,,,,,,,,,,
b_8_disjoint_01,8,8,disjoint,constraint_component,x_4 + x_5 + x_6 + x_7 >= 1,2.0,cardinality,penalty_cost_layer,complete,vcg,2,10,nisq,"{'CNOT': 30, 'RZ': 21}",51.0,6.0,0.0,0.0,6.0,21.0,30.0,0.0,,,,,
b_8_disjoint_01,8,8,disjoint,constraint_component,x_4 + x_5 + x_6 + x_7 >= 1,2.0,cardinality,penalty_cost_layer,complete,vcg,2,10,ftqc,"{'CNOT': 30, 'T': 924}",954.0,6.0,0.0,0.0,6.0,924.0,30.0,924.0,,,,,
b_8_disjoint_01,8,8,disjoint,feasible,,,,full_penalty_qaoa,complete,,2,10,nisq,"{'Hadamard': 10, 'CNOT': 70, 'RZ': 45, 'RX': 10}",135.0,10.0,0.0,0.0,10.0,65.0,70.0,0.0,57.0,1.0,10.0,125.0,191.0
b_8_disjoint_01,8,8,disjoint,feasible,,,,full_penalty_qaoa,complete,,2,10,nisq,"{'Hadamard': 10, 'CNOT': 140, 'RZ': 90, 'RX': 20}",260.0,10.0,0.0,0.0,10.0,120.0,140.0,0.0,57.0,2.0,10.0,125.0,191.0
b_8_disjoint_01,8,8,disjoint,feasible,,,,full_penalty_qaoa,complete,,2,10,nisq,"{'Hadamard': 10, 'CNOT': 210, 'RZ': 135, 'RX': 30}",385.0,10.0,0.0,0.0,10.0,175.0,210.0,0.0,57.0,3.0,10.0,125.0,191.0
b_8_disjoint_01,8,8,disjoint,feasible,,,,full_penalty_qaoa,complete,,2,10,nisq,"{'Hadamard': 10, 'CNOT': 280, 'RZ': 180, 'RX': 40}",510.0,10.0,0.0,0.0,10.0,230.0,280.0,0.0,57.0,4.0,10.0,125.0,191.0
b_8_disjoint_01,8,8,disjoint,feasible,,,,full_penalty_qaoa,complete,,2,10,nisq,"{'Hadamard': 10, 'CNOT': 350, 'RZ': 225, 'RX': 50}",635.0,10.0,0.0,0.0,10.0,285.0,350.0,0.0,57.0,5.0,10.0,125.0,191.0
b_8_disjoint_01,8,8,disjoint,feasible,,,,full_penalty_qaoa,complete,,2,10,ftqc,"{'Hadamard': 10, 'CNOT': 70, 'T': 2420}",2500.0,10.0,0.0,0.0,10.0,2430.0,70.0,2420.0,57.0,1.0,10.0,2490.0,4792.0
b_8_disjoint_01,8,8,disjoint,feasible,,,,full_penalty_qaoa,complete,,2,10,ftqc,"{'Hadamard': 10, 'CNOT': 140, 'T': 4840}",4990.0,10.0,0.0,0.0,10.0,4850.0,140.0,4840.0,57.0,2.0,10.0,2490.0,4792.0
b_8_disjoint_01,8,8,disjoint,feasible,,,,full_penalty_qaoa,complete,,2,10,ftqc,"{'Hadamard': 10, 'CNOT': 210, 'T': 7260}",7480.0,10.0,0.0,0.0,10.0,7270.0,210.0,7260.0,57.0,3.0,10.0,2490.0,4792.0
b_8_disjoint_01,8,8,disjoint,feasible,,,,full_penalty_qaoa,complete,,2,10,ftqc,"{'Hadamard': 10, 'CNOT': 280, 'T': 9680}",9970.0,10.0,0.0,0.0,10.0,9690.0,280.0,9680.0,57.0,4.0,10.0,2490.0,4792.0
b_8_disjoint_01,8,8,disjoint,feasible,,,,full_penalty_qaoa,complete,,2,10,ftqc,"{'Hadamard': 10, 'CNOT': 350, 'T': 12100}",12460.0,10.0,0.0,0.0,10.0,12110.0,350.0,12100.0,57.0,5.0,10.0,2490.0,4792.0
b_8_disjoint_01,8,8,disjoint,local,,,,full_penalty_qaoa,complete,,2,10,nisq,"{'Hadamard': 10, 'CNOT': 70, 'RZ': 45, 'RX': 10}",135.0,10.0,0.0,0.0,10.0,65.0,70.0,0.0,26.0,1.0,10.0,125.0,191.0
b_8_disjoint_01,8,8,disjoint,local,,,,full_penalty_qaoa,complete,,2,10,nisq,"{'Hadamard': 10, 'CNOT': 140, 'RZ': 90, 'RX': 20}",260.0,10.0,0.0,0.0,10.0,120.0,140.0,0.0,26.0,2.0,10.0,125.0,191.0
b_8_disjoint_01,8,8,disjoint,local,,,,full_penalty_qaoa,complete,,2,10,nisq,"{'Hadamard': 10, 'CNOT': 210, 'RZ': 135, 'RX': 30}",385.0,10.0,0.0,0.0,10.0,175.0,210.0,0.0,26.0,3.0,10.0,125.0,191.0
b_8_disjoint_01,8,8,disjoint,local,,,,full_penalty_qaoa,complete,,2,10,nisq,"{'Hadamard': 10, 'CNOT': 280, 'RZ': 180, 'RX': 40}",510.0,10.0,0.0,0.0,10.0,230.0,280.0,0.0,26.0,4.0,10.0,125.0,191.0
b_8_disjoint_01,8,8,disjoint,local,,,,full_penalty_qaoa,complete,,2,10,nisq,"{'Hadamard': 10, 'CNOT': 350, 'RZ': 225, 'RX': 50}",635.0,10.0,0.0,0.0,10.0,285.0,350.0,0.0,26.0,5.0,10.0,125.0,191.0
b_8_disjoint_01,8,8,disjoint,local,,,,full_penalty_qaoa,complete,,2,10,ftqc,"{'Hadamard': 10, 'CNOT': 70, 'T': 2420}",2500.0,10.0,0.0,0.0,10.0,2430.0,70.0,2420.0,26.0,1.0,10.0,2490.0,4792.0
b_8_disjoint_01,8,8,disjoint,local,,,,full_penalty_qaoa,complete,,2,10,ftqc,"{'Hadamard': 10, 'CNOT': 140, 'T': 4840}",4990.0,10.0,0.0,0.0,10.0,4850.0,140.0,4840.0,26.0,2.0,10.0,2490.0,4792.0
b_8_disjoint_01,8,8,disjoint,local,,,,full_penalty_qaoa,complete,,2,10,ftqc,"{'Hadamard': 10, 'CNOT': 210, 'T': 7260}",7480.0,10.0,0.0,0.0,10.0,7270.0,210.0,7260.0,26.0,3.0,10.0,2490.0,4792.0
b_8_disjoint_01,8,8,disjoint,local,,,,full_penalty_qaoa,complete,,2,10,ftqc,"{'Hadamard': 10, 'CNOT': 280, 'T': 9680}",9970.0,10.0,0.0,0.0,10.0,9690.0,280.0,9680.0,26.0,4.0,10.0,2490.0,4792.0
b_8_disjoint_01,8,8,disjoint,local,,,,full_penalty_qaoa,complete,,2,10,ftqc,"{'Hadamard': 10, 'CNOT': 350, 'T': 12100}",12460.0,10.0,0.0,0.0,10.0,12110.0,350.0,12100.0,26.0,5.0,10.0,2490.0,4792.0
b_8_disjoint_01,8,8,disjoint,maximum,,,,full_penalty_qaoa,complete,,2,10,nisq,"{'Hadamard': 10, 'CNOT': 70, 'RZ': 45, 'RX': 10}",135.0,10.0,0.0,0.0,10.0,65.0,70.0,0.0,6.0,1.0,10.0,125.0,191.0
b_8_disjoint_01,8,8,disjoint,maximum,,,,full_penalty_qaoa,complete,,2,10,nisq,"{'Hadamard': 10, 'CNOT': 140, 'RZ': 90, 'RX': 20}",260.0,10.0,0.0,0.0,10.0,120.0,140.0,0.0,6.0,2.0,10.0,125.0,191.0
b_8_disjoint_01,8,8,disjoint,maximum,,,,full_penalty_qaoa,complete,,2,10,nisq,"{'Hadamard': 10, 'CNOT': 210, 'RZ': 135, 'RX': 30}",385.0,10.0,0.0,0.0,10.0,175.0,210.0,0.0,6.0,3.0,10.0,125.0,191.0
b_8_disjoint_01,8,8,disjoint,maximum,,,,full_penalty_qaoa,complete,,2,10,nisq,"{'Hadamard': 10, 'CNOT': 280, 'RZ': 180, 'RX': 40}",510.0,10.0,0.0,0.0,10.0,230.0,280.0,0.0,6.0,4.0,10.0,125.0,191.0
b_8_disjoint_01,8,8,disjoint,maximum,,,,full_penalty_qaoa,complete,,2,10,nisq,"{'Hadamard': 10, 'CNOT': 350, 'RZ': 225, 'RX': 50}",635.0,10.0,0.0,0.0,10.0,285.0,350.0,0.0,6.0,5.0,10.0,125.0,191.0
b_8_disjoint_01,8,8,disjoint,maximum,,,,full_penalty_qaoa,complete,,2,10,ftqc,"{'Hadamard': 10, 'CNOT': 70, 'T': 2420}",2500.0,10.0,0.0,0.0,10.0,2430.0,70.0,2420.0,6.0,1.0,10.0,2490.0,4792.0
b_8_disjoint_01,8,8,disjoint,maximum,,,,full_penalty_qaoa,complete,,2,10,ftqc,"{'Hadamard': 10, 'CNOT': 140, 'T': 4840}",4990.0,10.0,0.0,0.0,10.0,4850.0,140.0,4840.0,6.0,2.0,10.0,2490.0,4792.0
b_8_disjoint_01,8,8,disjoint,maximum,,,,full_penalty_qaoa,complete,,2,10,ftqc,"{'Hadamard': 10, 'CNOT': 210, 'T': 7260}",7480.0,10.0,0.0,0.0,10.0,7270.0,210.0,7260.0,6.0,3.0,10.0,2490.0,4792.0
b_8_disjoint_01,8,8,disjoint,maximum,,,,full_penalty_qaoa,complete,,2,10,ftqc,"{'Hadamard': 10, 'CNOT': 280, 'T': 9680}",9970.0,10.0,0.0,0.0,10.0,9690.0,280.0,9680.0,6.0,4.0,10.0,2490.0,4792.0
b_8_disjoint_01,8,8,disjoint,maximum,,,,full_penalty_qaoa,complete,,2,10,ftqc,"{'Hadamard': 10, 'CNOT': 350, 'T': 12100}",12460.0,10.0,0.0,0.0,10.0,12110.0,350.0,12100.0,6.0,5.0,10.0,2490.0,4792.0
b_8_disjoint_01,8,8,disjoint,range,,,,full_penalty_qaoa,complete,,2,10,nisq,"{'Hadamard': 10, 'CNOT': 70, 'RZ': 45, 'RX': 10}",135.0,10.0,0.0,0.0,10.0,65.0,70.0,0.0,83.0,1.0,10.0,125.0,191.0
b_8_disjoint_01,8,8,disjoint,range,,,,full_penalty_qaoa,complete,,2,10,nisq,"{'Hadamard': 10, 'CNOT': 140, 'RZ': 90, 'RX': 20}",260.0,10.0,0.0,0.0,10.0,120.0,140.0,0.0,83.0,2.0,10.0,125.0,191.0
b_8_disjoint_01,8,8,disjoint,range,,,,full_penalty_qaoa,complete,,2,10,nisq,"{'Hadamard': 10, 'CNOT': 210, 'RZ': 135, 'RX': 30}",385.0,10.0,0.0,0.0,10.0,175.0,210.0,0.0,83.0,3.0,10.0,125.0,191.0
b_8_disjoint_01,8,8,disjoint,range,,,,full_penalty_qaoa,complete,,2,10,nisq,"{'Hadamard': 10, 'CNOT': 280, 'RZ': 180, 'RX': 40}",510.0,10.0,0.0,0.0,10.0,230.0,280.0,0.0,83.0,4.0,10.0,125.0,191.0
b_8_disjoint_01,8,8,disjoint,range,,,,full_penalty_qaoa,complete,,2,10,nisq,"{'Hadamard': 10, 'CNOT': 350, 'RZ': 225, 'RX': 50}",635.0,10.0,0.0,0.0,10.0,285.0,350.0,0.0,83.0,5.0,10.0,125.0,191.0
b_8_disjoint_01,8,8,disjoint,range,,,,full_penalty_qaoa,complete,,2,10,ftqc,"{'Hadamard': 10, 'CNOT': 70, 'T': 2420}",2500.0,10.0,0.0,0.0,10.0,2430.0,70.0,2420.0,83.0,1.0,10.0,2490.0,4792.0
b_8_disjoint_01,8,8,disjoint,range,,,,full_penalty_qaoa,complete,,2,10,ftqc,"{'Hadamard': 10, 'CNOT': 140, 'T': 4840}",4990.0,10.0,0.0,0.0,10.0,4850.0,140.0,4840.0,83.0,2.0,10.0,2490.0,4792.0
b_8_disjoint_01,8,8,disjoint,range,,,,full_penalty_qaoa,complete,,2,10,ftqc,"{'Hadamard': 10, 'CNOT': 210, 'T': 7260}",7480.0,10.0,0.0,0.0,10.0,7270.0,210.0,7260.0,83.0,3.0,10.0,2490.0,4792.0
b_8_disjoint_01,8,8,disjoint,range,,,,full_penalty_qaoa,complete,,2,10,ftqc,"{'Hadamard': 10, 'CNOT': 280, 'T': 9680}",9970.0,10.0,0.0,0.0,10.0,9690.0,280.0,9680.0,83.0,4.0,10.0,2490.0,4792.0
